dataset,detector,threshold/config,metric,point,ci_low,ci_high,resamples,bootstrap_unit
StressFresh100,tool_repeat_k,k=2,burden,0.33620689655172414,0.2732584129427907,0.4043956043956044,1000,trajectory
StressFresh100,tool_repeat_k,k=2,latency_mean,1.1081081081081081,0.8197591069330199,1.4127623083131557,1000,trajectory
StressFresh100,tool_repeat_k,k=3,F1,0.44641975308641973,0.2660256125369857,0.5903084249003274,1000,trajectory
StressFresh100,tool_repeat_k,k=3,UC_recall,0.29842931937172773,0.2275132275132275,0.37640614672835426,1000,trajectory
StressFresh100,tool_repeat_k,k=3,PIIR,0.28294573643410853,0.2284271510940272,0.3432851835244379,1000,trajectory
StressFresh100,tool_repeat_k,k=3,HN_FPR,0.13675213675213677,0.09048723897911833,0.1940119342347489,1000,trajectory
StressFresh100,tool_repeat_k,k=3,burden,0.1995530012771392,0.1312775647512448,0.27129784690347597,1000,trajectory
StressFresh100,tool_repeat_k,k=3,latency_mean,1.4736842105263157,1.1249451754385964,1.8491264849755416,1000,trajectory
StressFresh100,tool_repeat_k,k=4,F1,0.41764080765143463,0.22837456294490702,0.5818925237873733,1000,trajectory
StressFresh100,tool_repeat_k,k=4,UC_recall,0.225130890052356,0.16581288137114142,0.29350326753801015,1000,trajectory
StressFresh100,tool_repeat_k,k=4,PIIR,0.15891472868217055,0.11439084243783615,0.20464032533704665,1000,trajectory
StressFresh100,tool_repeat_k,k=4,HN_FPR,0.06196581196581197,0.030895635263612792,0.10833881578947369,1000,trajectory
StressFresh100,tool_repeat_k,k=4,burden,0.15389527458492977,0.08882305272023454,0.23426745255206968,1000,trajectory
StressFresh100,tool_repeat_k,k=4,latency_mean,2.3255813953488373,1.9166666666666667,2.6666666666666665,1000,trajectory
StressFresh100,tool_sequence_repeat,window=2,F1,0.5504183179216204,0.4072885230203104,0.6608735519170719,1000,trajectory
StressFresh100,tool_sequence_repeat,window=2,UC_recall,0.42408376963350786,0.3501825195464195,0.4910306505632802,1000,trajectory
StressFresh100,tool_sequence_repeat,window=2,PIIR,0.3488372093023256,0.2877630395683453,0.4075739495798319,1000,trajectory
StressFresh100,tool_sequence_repeat,window=2,HN_FPR,0.22863247863247863,0.15879378780241934,0.2882176264683779,1000,trajectory
StressFresh100,tool_sequence_repeat,window=2,burden,0.2780970625798212,0.20367623106632712,0.3533468673331076,1000,trajectory
StressFresh100,tool_sequence_repeat,window=2,latency_mean,1.7407407407407407,1.287407162898168,2.263227883538634,1000,trajectory
StressFresh100,tool_sequence_repeat,window=3,F1,0.49562982005141387,0.31896934379409236,0.6370345594826419,1000,trajectory
StressFresh100,tool_sequence_repeat,window=3,UC_recall,0.2198952879581152,0.15728644916745635,0.2894772792637331,1000,trajectory
StressFresh100,tool_sequence_repeat,window=3,PIIR,0.09689922480620156,0.05776173285198556,0.13334008097165992,1000,trajectory
StressFresh100,tool_sequence_repeat,window=3,HN_FPR,0.05982905982905983,0.017542763157894735,0.10547764628054149,1000,trajectory
StressFresh100,tool_sequence_repeat,window=3,burden,0.17401021711366538,0.09891898450490454,0.25295236989963343,1000,trajectory
StressFresh100,tool_sequence_repeat,window=3,latency_mean,3.2857142857142856,2.5206330128205128,4.057720588235294,1000,trajectory
StressFresh100,tool_sequence_repeat,window=4,F1,0.467733608673206,0.26924259600804495,0.6176366743700652,1000,trajectory
StressFresh100,tool_sequence_repeat,window=4,UC_recall,0.16753926701570682,0.1105401408958669,0.2359607023883462,1000,trajectory
StressFresh100,tool_sequence_repeat,window=4,PIIR,0.11627906976744186,0.0683331192189106,0.17183793629278207,1000,trajectory
StressFresh100,tool_sequence_repeat,window=4,HN_FPR,0.09188034188034189,0.046191388484627977,0.13334249084249084,1000,trajectory
StressFresh100,tool_sequence_repeat,window=4,burden,0.171455938697318,0.09925319752136325,0.24818304668304667,1000,trajectory
StressFresh100,tool_sequence_repeat,window=4,latency_mean,3.1875,2.1160947712418303,4.468987771739131,1000,trajectory
StressFresh100,action_observation_repeat_exact,exact_pair_k=2,F1,0.2765826674861709,0.07657597459874603,0.46925269865947017,1000,trajectory
StressFresh100,action_observation_repeat_exact,exact_pair_k=2,UC_recall,0.13612565445026178,0.08596256684491979,0.19672131147540983,1000,trajectory
StressFresh100,action_observation_repeat_exact,exact_pair_k=2,PIIR,0.0,0.0,0.0,1000,trajectory
StressFresh100,action_observation_repeat_exact,exact_pair_k=2,HN_FPR,0.0,0.0,0.0,1000,trajectory
StressFresh100,action_observation_repeat_exact,exact_pair_k=2,burden,0.07247765006385697,0.01801712029423336,0.14809669533714748,1000,trajectory
StressFresh100,action_observation_repeat_exact,exact_pair_k=2,latency_mean,1.3076923076923077,1.0384615384615385,1.6296783625730993,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.9,F1,0.3593582887700535,0.20272238204833143,0.5164584122175943,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.9,UC_recall,0.36649214659685864,0.30432206882340823,0.43602273873147124,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.9,PIIR,0.28294573643410853,0.2252913378936161,0.3488499035239159,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.9,HN_FPR,0.10042735042735043,0.06834123610202747,0.13757646432567033,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.9,burden,0.1500638569604087,0.09452581590743481,0.2193731312150109,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.9,latency_mean,1.8285714285714285,1.2856660231660233,2.4445652173913044,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.95,F1,0.32657657657657657,0.15484390109131096,0.5063532997581589,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.95,UC_recall,0.29842931937172773,0.2300171676827132,0.375,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.95,PIIR,0.19767441860465115,0.1386787995307612,0.25515032418509637,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.95,HN_FPR,0.07905982905982906,0.04812513368983957,0.11494804421205904,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.95,burden,0.12005108556832694,0.06573408588163976,0.19384039351114551,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.95,latency_mean,2.1403508771929824,1.5517241379310345,2.830267295597484,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.98,F1,0.3159117305458769,0.13424691963464722,0.49847612902308924,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.98,UC_recall,0.2513089005235602,0.1885672877846791,0.32335403819227215,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.98,PIIR,0.12015503875968993,0.08052730672677903,0.16304688921229762,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.98,HN_FPR,0.042735042735042736,0.018096930288825044,0.07649798116431389,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.98,burden,0.10280970625798212,0.049448208406421564,0.17628534568368173,1000,trajectory
StressFresh100,action_observation_similarity,tfidf_adjacent>=0.98,latency_mean,1.9375,1.4254199328107502,2.541815476190476,1000,trajectory
StressFresh100,error_signature_repeat_k,k=2,F1,0.31420289855072464,0.1308582481348439,0.5025924378417413,1000,trajectory
StressFresh100,error_signature_repeat_k,k=2,UC_recall,0.23036649214659685,0.16417067206341177,0.30057803468208094,1000,trajectory
StressFresh100,error_signature_repeat_k,k=2,PIIR,0.1434108527131783,0.0970055186253606,0.19173519736842104,1000,trajectory
StressFresh100,error_signature_repeat_k,k=2,HN_FPR,0.049145299145299144,0.024388894884524066,0.08390798424633011,1000,trajectory
StressFresh100,error_signature_repeat_k,k=2,burden,0.10376756066411238,0.0496748410025915,0.1793199272610679,1000,trajectory
StressFresh100,error_signature_repeat_k,k=2,latency_mean,1.5681818181818181,1.0688718140929534,2.1002027027027026,1000,trajectory
StressFresh100,error_signature_repeat_k,k=3,F1,0.26370918052988296,0.07157754837983799,0.4589397107025848,1000,trajectory
StressFresh100,error_signature_repeat_k,k=3,UC_recall,0.10471204188481675,0.0621408393866021,0.15204996186117467,1000,trajectory
StressFresh100,error_signature_repeat_k,k=3,PIIR,0.023255813953488372,0.007811740029182879,0.042020026401365144,1000,trajectory
StressFresh100,error_signature_repeat_k,k=3,HN_FPR,0.01282051282051282,0.0,0.031505230044773805,1000,trajectory
StressFresh100,error_signature_repeat_k,k=3,burden,0.07120051085568327,0.018969357646936125,0.14148277736144582,1000,trajectory
StressFresh100,error_signature_repeat_k,k=3,latency_mean,2.2,1.6796666666666666,2.800192307692307,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=3,F1,0.6436781609195402,0.5540517806522494,0.7220726973684211,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=3,UC_recall,0.9476439790575916,0.9095391880156317,0.9791720360824742,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=3,PIIR,0.8449612403100775,0.7900708042925103,0.8955823293172691,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=3,HN_FPR,0.7670940170940171,0.7175211205524402,0.8126612820299378,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=3,burden,0.7196679438058748,0.672841727096096,0.7674808574999737,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=3,latency_mean,0.287292817679558,0.17045142357642357,0.4145251946792715,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=5,F1,0.6330243734981119,0.4986495426626452,0.7301071031116142,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=5,UC_recall,0.6596858638743456,0.5773561861574062,0.744946396280031,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=5,PIIR,0.5891472868217055,0.5158581434979826,0.6610976344366116,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=5,HN_FPR,0.5192307692307693,0.4534492397137746,0.5835062410663074,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=5,burden,0.4830779054916986,0.403141402402431,0.5621514004353183,1000,trajectory
StressFresh100,file_revisit_guard,window=5;repeats=5,latency_mean,1.0317460317460319,0.6733717834960071,1.4693921916592725,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=3,F1,0.652127659574468,0.5666093973708187,0.7260303096093369,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=3,UC_recall,0.9581151832460733,0.919591911168747,0.9891891891891892,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=3,PIIR,0.8682170542635659,0.8201113022625378,0.9166749011857707,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=3,HN_FPR,0.7970085470085471,0.7462458925531494,0.8420442118418997,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=3,burden,0.7535121328224776,0.7097346825295647,0.7919531159921596,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=3,latency_mean,0.26229508196721313,0.14903013949699623,0.38496600474854303,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=5,F1,0.657315906917437,0.5584316384534529,0.7352533767602261,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=5,UC_recall,0.7486910994764397,0.6718710542929293,0.8289243109831345,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=5,PIIR,0.689922480620155,0.6286458333333333,0.7561114717611055,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=5,HN_FPR,0.5918803418803419,0.5267059493559976,0.6563115813520094,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=5,burden,0.5545977011494253,0.4922122673580002,0.6158023956277979,1000,trajectory
StressFresh100,file_revisit_guard,window=10;repeats=5,latency_mean,0.8601398601398601,0.5645597908584922,1.211713503004595,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime,F1,0.2562189054726368,0.059633449498960364,0.4635406608349855,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime,UC_recall,0.09947643979057591,0.06121672019061432,0.14364720264177303,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime,PIIR,0.003875968992248062,0.0,0.012195121951219513,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime,HN_FPR,0.0,0.0,0.0,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime,burden,0.06641123882503193,0.013526468110158762,0.14321056958308864,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime,latency_mean,3.3684210526315788,2.25,4.866874999999999,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime,F1,0.2732307692307692,0.08152340713596995,0.48031823936309975,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime,UC_recall,0.14136125654450263,0.0895301816042938,0.19760972560373757,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime,PIIR,0.003875968992248062,0.0,0.013563981594734691,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime,HN_FPR,0.0,0.0,0.0,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime,burden,0.07183908045977011,0.019010589489074657,0.14862615283148745,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime,latency_mean,7.074074074074074,3.346130434782609,11.90957792207792,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime_or_signal_proxy,F1,0.2562189054726368,0.06695050946142649,0.44921708112515274,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime_or_signal_proxy,UC_recall,0.09947643979057591,0.06217616580310881,0.14596221876326587,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime_or_signal_proxy,PIIR,0.003875968992248062,0.0,0.01255361977426954,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime_or_signal_proxy,HN_FPR,0.0,0.0,0.0,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime_or_signal_proxy,burden,0.06641123882503193,0.01476518533642986,0.1334152931967484,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=exact_action;k=3;progress=runtime_or_signal_proxy,latency_mean,3.3684210526315788,2.26625,5.0,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime_or_signal_proxy,F1,0.2732307692307692,0.08522875320962825,0.47281009143568375,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime_or_signal_proxy,UC_recall,0.14136125654450263,0.09090909090909091,0.19889204545454542,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime_or_signal_proxy,PIIR,0.003875968992248062,0.0,0.01255629033401886,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime_or_signal_proxy,HN_FPR,0.0,0.0,0.0,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime_or_signal_proxy,burden,0.07183908045977011,0.019365134040960737,0.14607651615017106,1000,trajectory
StressFresh100,repeat_without_progress_guard,base=tool;k=3;progress=runtime_or_signal_proxy,latency_mean,7.074074074074074,3.2305555555555556,11.528869047619047,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=25,F1,0.0028735632183908046,0.0003687318961241867,0.00637392552037195,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=25,UC_recall,1.0,1.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=25,PIIR,1.0,1.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=25,HN_FPR,1.0,1.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=25,burden,0.844736326210547,0.8400864985378914,0.8488954774477249,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=25,latency_mean,0.0,0.0,0.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=50,F1,0.003552804996848318,0.00044511838784926284,0.007589644332882007,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=50,UC_recall,1.0,1.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=50,PIIR,0.9975845410628019,0.992608999338284,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=50,HN_FPR,1.0,1.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=50,burden,0.6830033326798667,0.674568985022755,0.6915723134331778,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=50,latency_mean,0.0,0.0,0.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=75,F1,0.004651337259462095,0.0005925629683254305,0.01022772019011945,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=75,UC_recall,1.0,1.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=75,PIIR,0.9758454106280193,0.9605810385205524,0.990362601485077,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=75,HN_FPR,0.9938987187309335,0.9848287296664877,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=75,burden,0.5214075671436973,0.5081006915070576,0.5336895783941645,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=75,latency_mean,0.0,0.0,0.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=100,F1,0.003407517836226174,0.0,0.00836386840706482,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=100,UC_recall,0.6,0.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=100,PIIR,0.8864734299516909,0.8567740826673542,0.9174534026378458,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=100,HN_FPR,0.9377669310555217,0.8803852752181803,0.9827539489626684,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=100,burden,0.3669868653205254,0.35103432893754916,0.3836416115192384,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=100,latency_mean,3.0,0.0,9.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=150,F1,0.007901668129938543,0.0,0.022709541660442187,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=150,UC_recall,0.4,0.0,1.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=150,PIIR,0.5362318840579711,0.4858369765301427,0.5853242658618593,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=150,HN_FPR,0.4478340451494814,0.34098042431357883,0.5545606535540474,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=150,burden,0.1327582826896687,0.1207118674524915,0.14525702891313821,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=150,latency_mean,0.0,0.0,0.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=200,F1,0.0,0.0,0.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=200,UC_recall,0.0,0.0,0.0,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=200,PIIR,0.10628019323671498,0.07801418439716312,0.13717429483934274,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=200,HN_FPR,0.0036607687614399025,0.0006598616184956175,0.007785532799399392,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=200,burden,0.0033718878651244856,0.002788405056936074,0.0039051231685100665,1000,trajectory
OpenHandsExternal330,max_step_guard,threshold=200,latency_mean,,,,1000,trajectory
